GEOID,futExAst,futInFlood,futLaborLost,futCoastPL.x,pc2020q0.5,PC2040q0.5,PC2080q0.5,VC2020q0.5,VC2040q0.5,VC2080q0.5,YL2020q0.5,YL2040q0.5,YL2080q0.5,hpl852020B,hp852040B,HPL2080B,LLP2020Bq0.5,LLP8.52040q0.5,LPL852080Bq0.5,mort2020b,mort2040b,mort2080b,watStress2030,watStress2040,watSupply2030,watSupply2040,seasVar2030,seasVar2040,slopeHisp,whiteSlope,slopeBlack
29151,3.001671904,0.088446729,54.13031272,NA,0.018828964,0.318737595,0.779932961,0.411253145,1.208785389,3.25441426,-7.351508063,-16.63138813,-46.49523302,-0.244178396,-0.602628624,-1.642355404,-0.040002717,-0.09393924,-0.293184038,3.10147919,5.918510788,15.46744246,0.087825007,0.0877887,6.356488283,6.144577199,0.526941364,0.533948123,0.05956666,-0.196146948,0.08332667
29153,13.00335154,0.070846016,54.79814624,NA,0.074616322,0.319147215,0.656784749,0.32508171,1.199453693,3.173643918,NA,NA,NA,-0.26681507,-0.621743071,-1.555006777,-0.043767577,-0.074026116,-0.25352911,2.456359179,6.577011468,16.8440647,0.261242477,0.276008209,0.335821235,0.330477844,0.62387934,0.635121678,0.361700246,-0.501548275,0.094958739
29155,20.02566257,1.796281679,60.0065372,NA,0.038730035,0.211804691,0.529311424,0.252944103,1.0901503,2.870568496,3.046155704,-2.930483448,-22.82780596,-0.23511108,-0.722796148,-1.842666012,-0.040480914,-0.096487685,-0.342515005,4.90065829,13.02633516,29.01912761,0.557103922,0.5864332,11.69611083,11.25985301,0.635994196,0.657120637,0.407979513,-0.30232592,-0.182832775
29157,11.21188318,0.520681728,54.25841589,NA,-0.012268766,0.257182868,0.718044375,0.25723577,1.118503269,3.196631279,-0.363954323,-12.36631498,-38.68665515,-0.262560271,-0.707365759,-1.767453964,-0.030866284,-0.075996465,-0.293498063,2.782792748,7.407138625,14.96344116,0.03176659,0.032928707,2.442514627,2.351644029,0.552886629,0.573287223,0.18705197,-0.253614811,0.027313577
29159,3.016837319,0.577554902,49.84236081,NA,0.035145153,0.402915573,0.932221769,0.446134127,1.213058821,3.418563721,-5.955716946,-11.86518366,-36.43723344,-0.253075935,-0.600941139,-1.594706075,-0.04295296,-0.092147124,-0.281727299,2.00667157,3.271797079,12.03253995,0.048429607,0.051273807,1.330568982,1.278891226,0.693609802,0.703681573,0.491010103,-0.548439995,-0.014090373
29161,9.6180738,0.016899524,50.46789761,NA,0.079612556,0.344706388,0.792864686,0.445065336,1.164718886,3.19082326,-5.043663761,-13.52716612,-36.96277019,-0.25848156,-0.629711766,-1.657504033,-0.044002815,-0.098069996,-0.302253629,3.177992043,7.105678127,16.79990062,0.057024521,0.057341022,1.091580327,1.055239373,0.544000114,0.555385936,0.082574126,-0.290400962,0.01367211
29163,-3.77725262,0.162850504,47.3145378,NA,-0.02178697,0.369851516,0.964112173,0.424180136,1.255040784,3.355519793,-9.621682376,-17.9747631,-47.07470223,-0.255249517,-0.649487877,-1.693371949,-0.04173595,-0.100641219,-0.308101823,4.391941467,6.87772056,16.70721715,0.028985027,0.029543534,1.593080186,1.54175217,0.558306148,0.579668303,0.196036529,-0.334846604,0.120421679
29165,-4.164602939,0.019177847,46.55645159,NA,0.066541969,0.46015111,1.004332947,0.41019243,1.349068422,3.461276761,-10.28855034,-18.52986621,-48.43873571,-0.292809163,-0.646510645,-1.665324564,-0.045904677,-0.10745106,-0.3168722,1.492029242,2.901795772,9.070294786,0.136676546,0.143168399,0.517554594,0.500994763,0.764324294,0.766212316,0.160922587,-0.243611019,0.057307661
29167,13.21276596,0.154570631,50.9106383,NA,0.033039781,0.307505334,0.702990806,0.342594337,1.151116104,3.19201994,-6.837012468,-14.98863732,-37.20239445,-0.238735483,-0.636378105,-1.646326948,-0.048388607,-0.095678645,-0.297868589,2.951941843,6.480581477,17.69899801,0.171290387,0.170232099,0.181041329,0.178870249,0.422994775,0.427303805,0.11774116,-0.235115443,0.030647231
29169,21.46931201,0.151890431,49.51080206,NA,0.048730943,0.346956733,0.783089056,0.400068235,1.20689338,3.365526934,-5.051686859,-12.86949551,-42.91813257,-0.238711691,-0.556729354,-1.503199413,-0.027518078,-0.065985817,-0.231400616,1.229925389,2.157105328,6.853555086,0.08963451,0.089269201,0.217418278,0.215930194,0.519010607,0.52439575,0.489693485,-0.670205513,0.10788774
29171,-16.92600015,0.003006469,40.28926908,NA,0.032664415,0.511084884,1.310394251,0.514989293,1.480748664,3.727276467,-4.874029661,-7.560281067,-29.41020626,-0.201716631,-0.49492646,-1.459004067,-0.029626566,-0.080897158,-0.244213252,2.239886049,0.617654118,8.208749225,0.087481514,0.097211703,0.831916449,0.797202057,0.673975442,0.682137381,0.439348048,-0.531732738,0.055400494
29173,-5.376051809,0.312932897,48.68189253,NA,-0.006412186,0.430997284,1.126654808,0.458806447,1.321493852,3.526143638,-5.686971561,-10.21025831,-33.79919076,-0.211720473,-0.536228926,-1.544238139,-0.030172131,-0.080085632,-0.257134278,2.057716822,2.872664276,9.266071298,0.028985027,0.029543534,1.593080186,1.54175217,0.558306148,0.579668303,0.058574549,-0.302030111,0.212621936
29175,-3.04746948,0.015722128,48.9217185,NA,0.01378219,0.425695662,1.013763962,0.502239561,1.331862132,3.470539978,-6.234829644,-10.51801688,-34.53016799,-0.256727529,-0.580956781,-1.584980531,-0.037774688,-0.086443153,-0.274098379,2.865278377,3.810750047,13.74632196,0.041048717,0.043228836,1.424565455,1.372446655,0.65473833,0.668368203,0.234078687,-0.370788803,-1.54E-04
29177,-2.000749172,0.197147828,47.82904079,NA,2.36E-04,0.374018294,0.892810423,0.440878373,1.284597265,3.390379649,-9.546581677,-17.18754139,-45.87681754,-0.283775017,-0.641988352,-1.707917705,-0.037867635,-0.099835251,-0.318100952,2.514858894,4.734093295,14.67439196,0.066057094,0.069484864,3.472473781,3.361688671,0.7443784,0.750717652,0.533812552,-0.653796358,0.070698388
29179,17.10602882,-0.126141622,53.09348175,NA,0.048839874,0.239836543,0.559792769,0.414782797,1.133614232,3.005683271,NA,NA,NA,-0.289870889,-0.739469004,-1.828792417,-0.042540336,-0.102382372,-0.339608226,5.214190985,11.01690343,24.73893849,0.258674358,0.273287664,0.359589664,0.353281291,0.623080792,0.634426948,0.371204821,-0.718912625,0.217064989
29181,31.33027846,0.13951607,57.0850309,NA,-0.003056271,0.166156501,0.430487792,0.279175169,1.074795414,2.824574272,-3.462787409,-16.85593304,-49.9408413,-0.249631454,-0.746453905,-1.857004511,-0.036968323,-0.106642814,-0.362402466,5.690260073,14.59982032,31.88070599,0.261242477,0.276008209,0.335821235,0.330477844,0.62387934,0.635121678,0.161821389,-0.41508449,0.146568909
29183,1.720270143,0.561707043,54.29932802,NA,0.001873329,0.313108234,0.816441689,0.39973515,1.207935998,3.288198449,-4.864985581,-14.34505033,-43.44303126,-0.238119543,-0.644048746,-1.684753116,-0.037597577,-0.085319887,-0.283963717,1.820584173,3.901851317,8.367173963,0.020863697,0.020726478,9.26902049,8.926561936,0.570704843,0.589034231,0.105226017,-0.206402084,0.07414131
29185,8.582348209,0.307690383,53.26095098,NA,0.027829382,0.355465626,0.821964875,0.347864949,1.182665935,3.313660191,-5.786218575,-10.45985678,-32.00031984,-0.235332327,-0.590727097,-1.587896273,-0.042812596,-0.091929539,-0.28115488,3.630102711,7.444126051,21.42257857,0.171290387,0.170232099,0.181041329,0.178870249,0.422994775,0.427303805,0.291367198,-0.576756836,0.079072642
29186,1.064659544,0.694488878,54.52584141,NA,-0.02483692,0.246392915,0.716749293,0.260805264,1.128162211,3.201123738,-0.739481972,-13.43965261,-42.50633279,-0.262560271,-0.707365759,-1.767453964,-0.030866284,-0.075996465,-0.293498063,2.485788055,6.61658211,13.36640802,0.058135982,0.060705999,2.362458799,2.274809125,0.557623647,0.578091349,0.131974339,-0.697538794,0.037146116
29187,14.56241722,-0.051723441,49.22980684,NA,0.006154776,0.203248151,0.51125939,0.277119879,1.085398497,3.043996346,0.203499571,-12.03309255,-38.29854807,-0.261256908,-0.715371406,-1.790754553,-0.019975196,-0.067055575,-0.294919072,3.929613471,9.09620492,19.70668401,0.352243544,0.37051639,1.469566597,1.417841077,0.610457355,0.631673536,0.115084914,-0.220478649,0.084313503
29189,2.080744567,0.20659204,54.89934984,NA,-0.015880191,0.271107786,0.741698875,0.378905506,1.166404683,3.198224165,-4.979437924,-16.62920033,-47.13621747,-0.251866155,-0.696291597,-1.747898112,-0.034504173,-0.085979098,-0.308894306,4.118239586,8.242790171,16.48830478,0.022034559,0.022169444,5.581983336,5.393639501,0.568641422,0.585297354,0.106298439,-0.410675231,0.178703204
29195,-0.010350885,0.861010107,52.24395714,NA,0.009522963,0.386222723,0.906502278,0.451274301,1.237097399,3.399590116,-9.530445364,-18.39841689,-48.96941111,-0.273823853,-0.618019676,-1.651880683,-0.04766612,-0.100751221,-0.305861135,3.056496487,5.198711164,16.77608817,0.048130559,0.051026094,1.578855615,1.520036705,0.703105567,0.712884542,0.460722901,-0.607036097,-0.015172531
29197,-12.03113698,4.36E-04,41.9183747,NA,0.029960875,0.511677336,1.312744148,0.518192516,1.483062874,3.736846834,-4.789771924,-6.711679725,-28.27850417,-0.201716631,-0.49492646,-1.459004067,-0.029626566,-0.080897158,-0.244213252,2.10758895,0.581172865,7.723905941,0.034077814,0.035320898,1.521940293,1.470278441,0.599015794,0.617113702,0.245154202,-0.275031211,0.004317692
29199,-13.00559763,0.198819579,45.69330847,NA,0.013881973,0.442990116,1.124706941,0.472022449,1.39748678,3.522296135,-9.363086853,-15.61491855,-42.62953991,-0.303299238,-0.672713676,-1.775797572,-0.02333403,-0.094005919,-0.301800816,3.150664089,2.501588967,11.71549413,0.028985027,0.029543534,1.593080186,1.54175217,0.558306148,0.579668303,0.155766296,-0.312569023,0.120270392
29201,26.64423609,0.409970085,56.2389201,NA,0.015995138,0.203513253,0.548392787,0.263345965,1.062269663,2.96323072,1.205548903,-11.33802991,-36.77415409,-0.260053054,-0.770143765,-1.839830309,-0.044717706,-0.102395943,-0.345540311,3.635609729,8.990130676,18.28801374,0.307967736,0.324016838,14.42460993,13.88346836,0.589191429,0.609572748,0.186115114,-0.203330087,-0.037763606
29203,22.62058524,0.090697615,50.61944546,NA,0.047945276,0.240866059,0.554717173,0.412443659,1.125596295,3.025710809,NA,NA,NA,-0.289870889,-0.739469004,-1.828792417,-0.042540336,-0.102382372,-0.339608226,4.609137748,9.738505096,21.86823911,0.261242477,0.276008209,0.335821235,0.330477844,0.62387934,0.635121678,-0.002334282,-0.283546448,0.063962607
29205,-6.471858807,0.486059009,46.09597397,NA,0.008446473,0.404397775,1.012192864,0.48055611,1.345475258,3.477931643,-8.707277456,-14.6784613,-41.85030497,-0.272526541,-0.647423223,-1.717498522,-0.036534286,-0.091871391,-0.288905077,4.742014039,6.770488196,19.45557624,0.028985027,0.029543534,1.593080186,1.54175217,0.558306148,0.579668303,0.350511062,-0.542511942,0.101389272
29207,22.38618914,0.2511177,58.21738677,NA,0.011782906,0.20545771,0.528188625,0.276768857,1.086933148,3.05072533,1.880346557,-6.997698673,-28.53495343,-0.261256908,-0.715371406,-1.790754553,-0.019975196,-0.067055575,-0.294919072,4.22512183,9.780242829,21.1886338,0.639164231,0.67275619,0.598493297,0.58181408,0.662000007,0.683946377,0.337971648,-0.418064942,0.038145861
29209,18.30952381,0.117207896,50.65238095,NA,0.037570654,0.284956705,0.602922177,0.313946713,1.161520038,3.112546423,NA,NA,NA,-0.246580187,-0.62273358,-1.63741872,-0.05383565,-0.093194699,-0.299892899,2.769818039,6.465726573,15.77925338,0.261285128,0.276042011,0.335641557,0.330299191,0.62369199,0.634931044,0.207976727,-0.447206828,0.10244457
29211,-10.98779832,0.005776916,41.92931202,NA,0.009826835,0.469097394,1.152300939,0.519205109,1.41385473,3.643637272,-6.93562174,-11.32037111,-36.28850269,-0.248543062,-0.574349596,-1.583013713,-0.029704232,-0.08291473,-0.271593291,2.977331356,3.398173207,13.87481949,0.126784021,0.143050848,0.33651787,0.318816258,0.651000404,0.65724404,-0.222307559,-0.432313165,0.61448404
29213,20.94379581,0.268159504,54.75082581,NA,0.037570654,0.284956705,0.602922177,0.313946713,1.161520038,3.112546423,3.852160784,10.34450007,31.56428491,-0.246580187,-0.62273358,-1.63741872,-0.05383565,-0.093194699,-0.299892899,2.631327997,6.142442252,14.99029561,0.261242477,0.276008209,0.335821235,0.330477844,0.62387934,0.635121678,0.179585799,-0.270460853,0.053780907
29215,20.93728223,0.190530431,50.19216028,NA,0.083973331,0.349864686,0.752003256,0.390838865,1.170015656,3.196905036,-8.524041146,-24.89570939,-64.02150067,-0.265874527,-0.627693722,-1.634813302,-0.033139043,-0.087021595,-0.280029017,2.873229084,6.611333794,16.30812821,0.139968173,0.145078113,0.271102321,0.268054372,0.56877954,0.576432862,0.352868342,-0.572000425,0.130057636
29217,7.407388112,0.264514345,54.9460331,NA,0.021991366,0.302564771,0.67906314,0.326671057,1.130107077,3.168115435,-9.317926968,-18.05521021,-44.70960615,-0.290236484,-0.690725442,-1.711987398,-0.044246801,-0.105058052,-0.326474777,4.565554067,9.601303317,23.35124787,0.171290387,0.170232099,0.181041329,0.178870249,0.422994775,0.427303805,0.301324087,-0.54052552,0.158300711
29219,2.050878906,0.635434731,53.16448242,NA,0.01165255,0.239992886,0.586324637,0.373795525,1.107548033,2.99867544,-6.424583589,-19.64668805,-51.22617216,-0.291233283,-0.761645501,-1.810153118,-0.049507708,-0.110860847,-0.346106845,3.658820106,7.506751432,15.67771755,0.015403005,0.014739936,7.169188787,6.935728289,0.579666665,0.594413112,0.108681031,-0.314650186,0.174364229
29221,4.808719746,-0.078740979,51.84592846,NA,0.01165255,0.239992886,0.586324637,0.373795525,1.107548033,2.99867544,NA,NA,NA,-0.291233283,-0.761645501,-1.810153118,-0.049507708,-0.110860847,-0.346106845,4.545131937,9.325185358,19.47548463,0.032428741,0.033626211,2.44050438,2.349714662,0.553005578,0.573407858,0.050780745,-0.27895453,0.162600034
29223,19.56008154,0.085934555,55.80438801,NA,-0.015922572,0.168389764,0.455252732,0.292610248,1.081262874,2.861345382,-0.877706539,-16.96175754,-48.44734278,-0.25830174,-0.755457676,-1.856991694,-0.052543332,-0.113110618,-0.375535469,6.067952509,14.34028412,30.81957073,0.49752558,0.523852207,0.718695107,0.697348411,0.643096776,0.662542155,0.257050218,-0.425095184,0.146174298
29225,20.0546877,0.045225351,47.74058042,NA,0.053928249,0.341626233,0.772182713,0.331869756,1.174566958,3.27472247,-5.17072129,-13.35432769,-30.51050599,-0.24417218,-0.601687773,-1.54124729,-0.035973389,-0.07916453,-0.259579569,1.622741462,4.26804864,12.01487091,0.182444867,0.188606941,0.262001927,0.258670365,0.545113404,0.552855793,0.063805443,-0.13165995,0.046481971
29227,-15.98551943,0.190038568,45.49425252,NA,0.054006809,0.562430042,1.421676008,0.437581071,1.592436082,3.903461162,-4.317040548,-6.028843333,-26.19886755,-0.188982423,-0.479617375,-1.41467357,-0.018391051,-0.068121791,-0.227172894,0.82247242,-1.350198568,3.306968729,0.142308579,0.160046779,0.170566523,0.159279589,0.653508259,0.658617537,0.195699717,-0.244528755,0.030199476
29229,21.47265636,0.171810635,49.60616254,NA,0.098602784,0.374801106,0.832127703,0.354219731,1.200509148,3.303317919,NA,NA,NA,-0.250577035,-0.572156371,-1.533075017,-0.017242834,-0.0625682,-0.229538382,2.849310866,6.209811966,15.98421273,0.08991868,0.091023175,0.234585838,0.232880597,0.545893679,0.551995657,0.128785551,-0.276692747,0.036367936
29510,1.947815534,0.245434712,54.29679843,NA,-0.022098507,0.268880226,0.738870728,0.33318443,1.169303747,3.255689621,NA,NA,NA,-0.248521586,-0.674923468,-1.722029431,-0.038622994,-0.082414079,-0.290157971,4.774504166,9.794551467,19.55942559,0.03176659,0.032928707,2.442514627,2.351644029,0.552886629,0.573287223,0.156837182,0.191120626,-0.392554486
39001,17.86899856,0.092362267,43.50183821,NA,0.051556679,0.377148626,1.07218361,0.505604178,1.349153942,3.7091498,1.335266306,1.645704381,-12.74581164,-0.068343166,-0.316521861,-1.142995846,1.03E-04,-0.00949937,-0.106120419,1.244417119,-0.30003707,1.270846356,0.117642915,0.119657355,1.506544392,1.424722021,0.606781569,0.629005455,0.033348775,-0.293545204,0.156618158
39003,-10.28019682,0.114131303,43.09129936,NA,0.055795005,0.434633963,1.325842414,0.205007725,1.439824478,3.725182068,0.757686296,-0.089483085,-16.67015193,-0.11660459,-0.40859378,-1.286752472,-0.009237345,-0.024271475,-0.145505704,1.045932095,-1.20794685,0.417360627,0.524923045,0.531962729,0.21077924,0.198326072,0.502855744,0.523024022,0.300640414,-0.357777896,0.020867954
39005,2.130863831,0.401351353,34.46442813,NA,0.068387124,0.520798008,1.455618185,0.3120467,1.533555053,3.855377282,3.229140615,5.198331697,-2.588571321,-0.051607295,-0.272273013,-1.004391446,-0.01145404,-0.036698081,-0.114901354,0.155541495,-2.910748819,-5.723377812,0.40208663,0.426401552,0.228111876,0.210941634,0.632115315,0.655146967,0.142039853,-0.287035332,0.036421976
39007,4.021950686,-0.043353813,27.59289815,NA,0.043939293,0.531334984,1.547551531,0.352160709,1.493394046,3.900039682,3.130599854,6.393798352,1.996199599,-0.040256887,-0.271871554,-0.997360879,-0.003992476,-0.031640737,-0.114959096,-0.725803387,-5.34637216,-11.48388485,0.111801881,0.115117786,2.067284602,2.028666381,0.549132822,0.559618992,0.42988379,-0.454107137,-0.005859557
39009,29.55596629,0.233315664,45.75630467,NA,0.041350174,0.361611665,0.968450171,0.670168768,1.517169738,3.669430797,-0.282933943,-3.310409429,-19.6336405,-0.103195169,-0.403098702,-1.280925024,6.72E-04,-0.014417984,-0.124372925,0.663266205,-0.938495601,-1.153435368,0.010019828,0.010339177,5.12275264,4.791552474,0.602088653,0.621038393,0.114400052,-0.293942145,0.023715657
39011,-12.1007176,0.338275898,41.90394817,NA,0.055795005,0.434633963,1.325842414,0.205007725,1.439824478,3.725182068,0.836008009,0.091075503,-16.20604233,-0.11660459,-0.40859378,-1.286752472,-0.009237345,-0.024271475,-0.145505704,1.068520856,-1.234034608,0.426374271,0.448432652,0.454526744,0.45444035,0.428944991,0.522324251,0.542874999,0.20266604,-0.394954501,0.125559999
39013,20.96692942,0.025137559,38.25137738,NA,0.073396884,0.417780264,1.051332109,0.720154648,1.592919764,3.70101906,-2.816099155,-10.92462802,-41.95463107,-0.106842442,-0.368373264,-1.227195094,-0.003177543,-0.015842652,-0.117076462,1.02127575,-1.740014667,-1.20436095,0.129485866,0.138367614,1.584118175,1.48063399,0.606276482,0.625389392,0.180551864,-0.30981885,0.090234549
39015,13.10040563,0.064340499,41.97700127,NA,0.050377456,0.300956308,0.783852096,0.504207623,1.260009787,3.390411869,-2.564091911,-6.447478286,-29.95032221,-0.140356399,-0.517357636,-1.538461971,0.010361674,-0.014930775,-0.187233021,1.785331146,1.774005646,6.876581636,0.052732528,0.052959393,1.879901285,1.779335917,0.596338589,0.616935108,0.260187623,-0.388687541,0.078976225
39017,-3.304513378,0.042855151,47.42395289,NA,0.063797711,0.395386283,1.116145358,0.255205604,1.280912131,3.585265905,-2.200923991,-6.236242345,-28.01980217,-0.105997335,-0.486775557,-1.513332657,0.01228459,-0.01741692,-0.178727391,0.982243923,-0.056143771,1.637607523,0.052732528,0.052959393,1.879901285,1.779335917,0.596338589,0.616935108,0.131826246,-0.507118547,0.251369712
39019,13.58415365,0.149483716,39.34660104,NA,0.040419794,0.496658458,1.432908004,0.47183286,1.533408927,3.90248949,3.042094091,4.888276108,-2.544604743,-0.032616571,-0.23923223,-0.915124341,-0.013435346,-0.033177453,-0.100475868,-0.129270727,-3.332852935,-7.176184809,0.309961627,0.333204554,0.584156442,0.543702631,0.647578921,0.670086845,0.354987114,-0.617730961,0.189889288
39021,-5.093261382,0.016748118,38.37606459,NA,0.023308968,0.407194867,1.189977421,0.230496218,1.340131586,3.624302334,-1.180007512,-4.414781391,-22.97140631,-0.115412433,-0.435714079,-1.309460621,0.007005785,-0.028204998,-0.153472551,1.094985608,-0.929422952,-0.30362121,0.111458149,0.113302266,1.542118436,1.458510203,0.605786545,0.627855373,0.309369879,-0.369471289,0.018928087
39023,-4.652404361,-0.023269621,40.07081445,NA,0.033782195,0.396692118,1.133841126,0.287602531,1.349004421,3.656677856,-0.335006546,-2.946606398,-22.039341,-0.094703644,-0.414981677,-1.334610823,0.002471578,-0.024227997,-0.154504572,1.103918617,-1.290860578,-0.800981451,0.07261304,0.073387397,1.765550921,1.670726089,0.599537026,0.620631969,0.22694075,-0.316407713,0.025605155
39025,7.826093212,0.212542743,45.42760638,NA,0.052342802,0.304573993,0.793986345,0.488091289,1.259346668,3.400825615,-2.542318342,-6.075665038,-29.63053595,-0.140356399,-0.517357636,-1.538461971,0.010361674,-0.014930775,-0.187233021,1.35434611,1.345754624,5.216551346,0.052732528,0.052959393,1.879901285,1.779335917,0.596338589,0.616935108,0.182868932,-0.331178436,0.091931646
39027,1.26347789,0.040211677,40.66184792,NA,0.05980923,0.396918952,1.091644705,0.375611951,1.292448862,3.658830846,-0.040230107,-1.348236322,-20.2389751,-0.078117852,-0.402047589,-1.35113071,-3.14E-04,-0.021183474,-0.153877313,0.857289666,-0.434296681,0.78019432,0.09881362,0.100309517,1.614848278,1.527588913,0.603752255,0.625504072,0.152464998,-0.224752915,0.044679622
39029,15.18505466,0.076317922,39.24115919,NA,0.023681066,0.47750543,1.420272454,0.468792374,1.532147651,3.898613707,3.154337218,5.408469208,-0.741514089,-0.032616571,-0.23923223,-0.915124341,-0.013435346,-0.033177453,-0.100475868,-0.155536476,-4.010035465,-8.634271043,0.134215265,0.141383043,1.582673636,1.479377983,0.599595156,0.617085235,0.277249942,-0.420731733,0.101945127
39031,10.1827725,0.256271796,39.49487876,NA,0.056616036,0.444159691,1.133404361,0.50730673,1.523122346,3.74811236,0.397474762,-2.54033784,-21.21179201,-0.092221454,-0.363903548,-1.208483507,0.004376418,-0.010015896,-0.103697074,0.903288682,-1.560430498,-2.063538726,0.373488783,0.40178682,0.232171642,0.213904412,0.662117308,0.685820272,0.195173147,-0.254493147,-0.00413552
39033,-4.136136875,0.031973712,35.84759838,NA,0.057537954,0.484586706,1.411615004,0.288281073,1.498525784,3.774545547,1.206951795,1.562583812,-10.13482669,-0.097304289,-0.380770274,-1.21431754,0.002589599,-0.023120129,-0.130604118,0.688127992,-2.659063114,-5.076858439,0.484090767,0.491620384,0.219861258,0.206003541,0.533463259,0.555217484,0.346280422,-0.484883311,0.030749684
39035,7.057010584,-0.107516334,34.25964969,NA,0.041296901,0.495455418,1.387128298,0.305331501,1.457045249,3.779538344,NA,NA,NA,-0.064299036,-0.32099302,-1.076308533,-0.013002927,-0.041574501,-0.140852706,0.894270473,-1.359403889,-2.105323196,0.460081303,0.466343062,0.517235153,0.500629932,0.507512897,0.526229224,0.381959367,-0.41042608,-0.076620144
39037,-10.95973916,0.020917306,40.28518354,NA,0.040038439,0.413753428,1.274435039,0.19097404,1.352825135,3.708980591,0.035921554,-1.405146546,-18.96106364,-0.095976258,-0.394335898,-1.313656566,-0.006557945,-0.034662905,-0.153078089,0.723582029,-1.212043095,-0.865986812,0.076739672,0.078487102,1.686156796,1.595645372,0.600708813,0.622560564,0.140086632,-0.35150642,0.11963058
39039,-8.484198734,-0.06075158,39.23649706,NA,0.067344174,0.456894072,1.428871815,0.214412403,1.401715543,3.718818804,0.042927798,-0.887169483,-16.27008618,-0.11972387,-0.443284136,-1.368447204,-0.025679332,-0.061393647,-0.192190326,0.315439927,-1.947231031,-1.777614114,0.526164636,0.533197944,0.210497695,0.19808697,0.501945112,0.522064136,0.575082638,-0.613569534,-0.015765544
39041,-1.95438943,0.016689026,42.08177015,NA,0.060277755,0.411443632,1.042875624,0.389803444,1.42811641,3.600177205,-0.950515779,-5.445536474,-26.09394135,-0.127713577,-0.50420557,-1.535747668,0.013807388,-0.011307374,-0.161014761,0.79836177,0.384657838,2.306149266,0.335449874,0.343462526,0.253744433,0.234814236,0.641823016,0.669507534,0.069344682,-0.213333822,0.007459963
39043,-2.560562341,-0.258365855,30.99936082,NA,0.045945621,0.516211136,1.510339186,0.238701956,1.481616308,3.851549014,2.185198821,3.392588886,-7.569633789,-0.025203949,-0.252577896,-0.945244983,-0.009936232,-0.038167357,-0.127518777,0.912444343,-1.036971882,-1.120864969,0.526164636,0.533197944,0.210497695,0.19808697,0.501945112,0.522064136,0.501906583,-0.514129877,-0.024059874
39045,6.419147604,0.192329464,42.96708983,NA,0.037243711,0.399037209,1.063745054,0.395211056,1.37890485,3.614937403,-1.21331674,-5.967198201,-28.15571481,-0.096576896,-0.440920204,-1.382167639,0.004378279,-0.022136993,-0.15615091,1.481251816,1.076153485,4.415189935,0.157688996,0.163495352,2.966461278,2.770248769,0.621859629,0.644261276,0.118761286,-0.483361357,0.32737609
39047,4.00405012,0.147586288,41.27322762,NA,0.055327538,0.388285331,1.083673961,0.480142864,1.34855649,3.700025912,1.587617718,1.792572303,-12.50935992,-0.068343166,-0.316521861,-1.142995846,1.03E-04,-0.00949937,-0.106120419,1.333236227,-0.321451935,1.361551826,0.335421757,0.343433635,0.25390616,0.234967845,0.641818493,0.669502306,0.106324954,-0.191947836,0.00744321
39049,1.526223406,0.137216506,46.60627076,NA,0.054654619,0.395704311,1.065278357,0.388896914,1.379033927,3.608978915,-0.76232405,-4.404794716,-24.91062716,-0.096576896,-0.440920204,-1.382167639,0.004378279,-0.022136993,-0.15615091,1.420746302,1.032195247,4.234840226,0.335449874,0.343462526,0.253744433,0.234814236,0.641823016,0.669507534,0.077073028,-0.319822528,0.161146824
39051,-8.695800523,-0.033079893,37.73219689,NA,0.083224783,0.525484525,1.564758499,0.226124886,1.41959104,3.783001587,1.440979547,1.691216888,-11.92751626,-0.115334453,-0.405683376,-1.267207923,-0.01734859,-0.037108945,-0.146809504,-0.031074458,-3.314639606,-5.470016892,0.526164636,0.533197944,0.210497695,0.19808697,0.501945112,0.522064136,0.426369061,-0.489658514,0.069219971
39053,42.35856968,0.047634359,51.4450757,NA,0.039433111,0.209856724,0.532059629,0.57755237,1.342877517,3.048802373,-10.47986877,-23.19873068,-58.01865215,-0.277531045,-0.766773305,-1.923676465,-0.01600077,-0.092433394,-0.340317322,3.56972943,6.66652378,17.70489533,0.014178444,0.014592828,5.114060434,4.836262016,0.600474913,0.619480938,0.507675101,-0.533182773,-0.011254313
39055,9.177936256,-0.05110672,28.12844345,NA,0.074926471,0.557156186,1.626895059,0.384086866,1.482194761,3.917698446,2.80783312,4.982017592,-1.636417162,-0.031855473,-0.237302973,-0.919775053,-0.002278979,-0.027514252,-0.122230369,-0.530291566,-4.222975531,-8.968981106,0.226688376,0.230248397,1.599190633,1.567773239,0.527431555,0.541176488,0.18381466,-0.264462045,0.04787947
39057,-4.023971537,0.08905471,40.56970106,NA,0.05980923,0.396918952,1.091644705,0.375611951,1.292448862,3.658830846,-0.45586374,-2.539290882,-22.44018348,-0.078117852,-0.402047589,-1.35113071,-3.14E-04,-0.021183474,-0.153877313,0.718443615,-0.363958286,0.653834579,0.066496557,0.067102471,1.800732215,1.704141236,0.598552988,0.619494584,0.257663882,-0.315665478,-0.011531626
39059,15.36909922,0.065667461,42.13573616,NA,0.039834739,0.373232288,0.988083539,0.595009371,1.500616008,3.60667606,-2.462707337,-9.677374808,-37.05573775,-0.134802386,-0.46938896,-1.428494808,0.00754076,-0.014007845,-0.143834112,1.834778901,0.476599984,3.057232695,0.369331985,0.397299249,0.255203203,0.23548423,0.661166012,0.68479078,0.24187952,-0.306538322,0.004884187
