GEOID,sqkm,1997,2002,2007,2012,2017,Dens1997,Dens2002,Dens2007,Dens2012,Dens2017,Adens_Int,Adens_Slope
27001,4718.433588,14922.696,13353.13,12262.288,10466.992,8717.65,3.162637711,2.829992147,2.59880483,2.218319238,1.847572894,3.179825873,-0.324180254
27003,1092.880512,4707.73,4208.66,2244.71,1688.83,1090.522,4.307634685,3.85097909,2.053939086,1.545301597,0.997841931,4.336191878,-0.8925263
27005,3406.052328,45586.052,39055.246,39893.57,48488.92,37066.682,13.38383783,11.46642571,11.71255347,14.23610542,10.88259323,12.78286503,-0.223280949
27007,6487.15445,25798.97,28237.998,19812.362,16978.666,16548.686,3.976931673,4.352909772,3.054091305,2.617274821,2.550993063,4.227942561,-0.458751217
27009,1057.483359,57652.78,52897.308,59603.062,54225.496,70300.07,54.51885319,50.02188219,56.36312051,51.27787169,66.47865368,50.69695816,2.517559048
27011,1292.861685,23284.2,24068.2,23222.75,21039.58,32110.48,18.00981518,18.61622189,17.96228496,16.27365111,24.8367481,16.87748524,1.131129506
27013,1936.751358,148447.15,177563.596,231343.148,236013.862,254366.626,76.64750015,91.68115219,119.4490697,121.8606927,131.3367485,80.28342521,13.95580372
27015,1582.765932,130747.148,138000.058,148826.298,134813.35,159190.992,82.60674896,87.18917637,94.02925284,85.17579718,100.5777221,83.13002607,3.392856709
27017,2230.766984,12285.66,10845.456,8582.224,10626.328,10168.112,5.507370374,4.861761035,3.847207737,4.763531143,4.558123763,5.106943433,-0.199672311
27019,917.364672,43021.68,38631.862,38630.9,34748.898,26077.142,46.89703159,42.111783,42.11073434,37.87904534,28.42614589,47.71984984,-4.117450906
27021,5235.592104,35971.37,24143.76,25988.5,27837.4,20958.1,6.87054478,4.611466959,4.963812972,5.316953545,4.003004738,6.159075298,-0.50295935
27023,1505.260387,24156.884,25694.072,23743.81,46323.91,44268.27,16.04830912,17.06951981,15.77388883,30.77468217,29.4090447,13.72976222,4.042663352
27025,1074.585062,17721.506,13203.634,11447.63,10338.23,10460.474,16.49148739,12.28719295,10.65307011,9.620671611,9.73443087,14.99349746,-1.618063438
27027,2707.051032,21703.85,24546.374,21264.9,23695,19044.2,8.017525249,9.067569732,7.85537463,8.753067349,7.035035459,8.601610876,-0.227948196
27029,2586.94743,24782.26,25363.578,20969.78,18459.206,16459.932,9.57973081,9.80444276,8.105993866,7.135516472,6.362685151,10.01827733,-0.910301761
27031,3762.134457,98,0,34.63,2.09,30.83,0.026049042,0,0.009204881,0.000555536,0.008194816,0.015831438,-0.003515292
27033,1657.522315,89809.09,104009.882,126185.44,126291.712,177804.55,54.18273358,62.75021522,76.12895396,76.19306893,107.2712858,51.38125987,11.96199582
27035,2585.751598,18920.8,13253,12542.958,10076.258,8808.336,7.317330874,5.125395653,4.850797737,3.896839127,3.406489628,6.729418407,-0.905023902
27037,1456.983368,46280.9,39422.21,48468.058,37615.52,28551.42,31.76487873,27.05741937,33.26603382,25.81739835,19.59625664,32.61585042,-2.55772652
27039,1137.724834,54692.49,75620.552,95596.874,90084.32,89860.862,48.0718082,66.46646864,84.02459992,79.1793563,78.98294853,56.43800265,7.453516832
27041,1649.184455,39045.54,30286.97,29914.048,28155.502,20380.85,23.6756658,18.36481657,18.13869147,17.07237897,12.35813856,22.70743669,-2.392749208
27043,1845.309105,88836.2,93650.558,118898.782,111437.79,98308.81,48.14163641,50.75060744,64.4329894,60.38976868,53.27498235,51.41682623,1.990585312
27045,2230.746821,131030.116,120258.99,125528.22,131157.1,116779.53,58.73822828,53.90974398,56.27183633,58.79515271,52.34997038,57.59120775,-0.789110707
27047,1831.756453,88188.03,112199.312,120399.33,148250.094,136780.7,48.14397124,61.25230885,65.72889633,80.93329971,74.67188107,51.59870934,7.273681052
27049,1959.861773,114960.09,107216.166,107016.41,122642.736,121485.344,58.65724389,54.70598359,54.60406008,62.57723769,61.98668992,55.6002138,1.453014616
27051,1418.785986,14033.99,10402.998,11181.72,4394.05,23890.75,9.891548224,7.332323622,7.881188643,3.097049198,16.83886804,7.076322504,0.965936521
27053,1434.450857,10654.75,7780.39,7861.09,8569.45,5458.18,7.427755331,5.423950191,5.480208654,5.97402829,3.805065871,6.961261832,-0.669530082
27055,1429.78602,65485.65,64486.07,53657.69,56468.95,48732.33,45.80101434,45.10190273,37.52847576,39.49468606,34.0836526,46.21033433,-2.904194015
27057,2398.345712,10960.776,10385.16,7110.66,6170.056,7272.7,4.570140137,4.330134704,2.96481861,2.572629946,3.032381847,4.460625316,-0.483302134
27059,1128.561671,12248.68,11271.496,7703.7,10566.85,7651.75,10.8533546,9.98748787,6.826122309,9.363112599,6.780090266,10.51621432,-0.877090394
27061,6908.331692,11777.492,8421.412,6326.356,7584.97,4624.47,1.704824337,1.219022533,0.915757419,1.097945255,0.669404743,1.559774151,-0.219191647
27063,1820.689416,86943.6,106804.44,128850.546,108990.854,127547.9,47.75311991,58.66153725,70.77019555,59.86240873,70.05472701,52.25958055,4.580408568
27065,1351.000097,26085.546,25171.668,16580.474,13872.41,12090.306,19.30832282,18.63187727,12.27274079,10.26825241,8.949152577,19.70246224,-2.908196535
27067,2065.210393,113634.914,101675.258,114282.666,105138.236,122301.062,55.02340797,49.23239702,55.33705737,50.9092131,59.21966227,51.93048261,1.006932468
27069,2845.91556,12070.48,15802.21,12213.95,11562.35,10912.5,4.241334553,5.552592713,4.291747152,4.062787443,3.834442649,4.857298718,-0.230358908
27071,8041.217741,5992.616,5816.176,4204.22,3621.31,3952.82,0.745237375,0.723295425,0.522833747,0.450343482,0.491569825,0.742713379,-0.078028704
27073,1981.394517,39465.95,54751.13,50443.51,53500.45,75091.85,19.91826951,27.63262416,25.45858968,27.00141216,37.89848481,20.51603234,3.53292186
27075,5462.973366,282.4,271.05,90,151.57,146.448,0.051693461,0.049615838,0.016474545,0.027744964,0.026807379,0.048795845,-0.007164304
27077,3361.369356,4246.98,4389.23,13.87,25.514,4.112,1.263467221,1.305786284,0.004126295,0.007590359,0.001223311,1.280975443,-0.382268375
27079,1162.049825,52956.338,51148.432,57380.182,76021.388,54246.552,45.57148658,44.01569614,49.378418,65.42007611,46.68177804,45.4884984,2.362496289
27081,1390.257746,49180.442,60511.962,76908.05,59096.34,69881.72,35.3750534,43.52571469,55.31927459,42.50747041,50.26529807,39.64611322,2.876224506
27083,1850.315129,116271.896,117092.528,159418.322,129373.444,167537.444,62.83896952,63.28247884,86.1573899,69.91968123,90.54535704,62.13877982,6.204997743
27085,1272.943172,43654.308,34992.378,32447.032,34366.678,29146.282,34.29399596,27.48934813,25.48977261,26.99781008,22.89676605,32.09073814,-2.328599787
27087,1444.868073,13961.03,9803.53,7105.99,6505.11,5470.93,9.662494632,6.785069297,4.918089155,4.502217276,3.786456426,8.737851044,-1.403492843
27089,4597.384471,17251.67,15029.3,11714.61,8181.13,10647.64,3.752496688,3.269097917,2.548103182,1.779518344,2.316021222,3.605553572,-0.436253051
27091,1844.928064,216806.74,277861.48,299034.344,339199.942,353951.87,117.5150101,150.6083004,162.0845549,183.8553755,191.8513122,124.7989748,18.19196793
27093,1574.893021,78970.144,53882.792,65602.256,41039.44,51286.704,50.14317985,34.21362041,41.65505538,26.05855728,32.5651986,45.58932743,-4.331102563
27095,1482.415009,25980.764,18691.372,19680.806,18329.412,18566.682,17.52597204,12.60873095,13.27617832,12.36456181,12.5246182,15.70938763,-1.024687682
27097,2913.980722,123112.12,132446.954,165409.686,181217.85,186397.664,42.24877641,45.45224098,56.7641662,62.18910394,63.96667713,42.08966005,6.01726644
27099,1842.332264,88162.908,113007.13,151826.7,160714.86,159430.008,47.85396734,61.33916895,82.41005326,87.2344599,86.53705475,52.42264769,10.32614658
27101,1825.073511,84979.96,90882.2,113185.2,105019.95,135162.62,46.56248611,49.79645995,62.01678963,57.54286026,74.0587265,45.44768827,6.273888109
27103,1161.894042,105966.13,111355.33,148217.616,137013.4,133737,91.20119922,95.83948792,127.5655186,117.9224568,115.1025783,95.54910276,6.988572704
27105,1852.081296,132663.8,166503.82,235578.01,209443.85,253001.978,71.62957711,89.90092409,127.1963658,113.0856677,136.6041429,77.05656048,15.31338752
27107,2260.512789,13843.57,10662,9530.75,9691.63,3711.77,6.12408391,4.716628922,4.216189374,4.287359066,1.642003539,6.075939082,-0.93934306
27109,1692.860704,63565.9,67984.13,61018.07,61238.41,53742.82,37.5493978,40.15931721,36.04435371,36.17451209,31.74674672,39.45288696,-1.559010728
27111,5107.086047,131529.946,119922.928,122171.56,134705.782,97891.67,25.75440178,23.48167368,23.92197016,26.37625072,19.16781294,25.79614198,-1.027860064
27113,1596.928772,8358.804,7936.01,8639.04,10580.62,8659.82,5.23429983,4.969545379,5.409784175,6.625605466,5.422796653,5.125795554,0.203305373
27115,3655.220986,35336.114,30720.268,29205.666,28124.34,21107.228,9.66729895,8.404489939,7.9901232,7.694292659,5.774542245,9.605291537,-0.849571069
27117,1204.489353,104100.49,111461.52,163109.87,161042.08,204237.6,86.42707363,92.53840204,135.4182746,133.7015388,169.5636408,82.04253175,20.74362711
27119,5105.054562,29417.162,23893.262,27755.19,19240.83,20973.49,5.76235996,4.680314717,5.436805751,3.768976368,4.108377246,5.595227564,-0.421930378
27121,1734.075761,42218.67,51861.4,48386.72,57237.67,68976.22,24.34649682,29.90722849,27.90346367,33.00759476,39.77693567,24.19609509,3.396124397
27123,394.308034,20,0,0,0,0.09,0.050721766,0,0,0,0.000228248,0.03038741,-0.010098704
27125,1119.929324,11875.2,10688.66,9056.04,10285.76,6449.26,10.60352626,9.544048692,8.086260272,9.184293847,5.758631247,10.64526104,-1.004954487
27127,2275.493336,126673,119475.606,146462.878,106852.058,135337.896,55.66836782,52.50536405,64.36532935,46.95775475,59.47628756,55.38097467,0.206823018
27129,2545.744685,137827.188,139358.918,134458.616,147079.556,156028.318,54.1402242,54.74190669,52.81700745,57.77466879,61.28985319,52.68632805,1.733202008
27131,1284.215162,109805.006,70284.058,60924.076,58327.402,94362.356,85.50358947,54.72919187,47.4407076,45.41871466,73.47861853,67.98624824,-3.336041909
27133,1249.560753,97594.524,140763.762,196643.628,188188.686,213581.67,78.10306443,112.6505947,157.3702019,150.6038706,170.9253988,89.21103716,22.35979446
27135,4329.471929,28025.81,29378.766,23768.028,24418.254,20625,6.473262897,6.785761978,5.489821482,5.640007465,4.763860429,6.74345474,-0.456455945
27137,16180.47749,13229.766,12628.912,10619.296,10473.666,10579.49,0.817637552,0.780503048,0.656303005,0.647302653,0.65384288,0.803275775,-0.046078974
27139,922.692855,31218.632,25933.272,23315.478,28683.958,15286.928,33.83426222,28.1060722,25.26894825,31.08722241,16.56773207,33.28322945,-3.155191009
27141,1121.230382,14552.8,12149.21,10961.738,13652.912,10103.498,12.97931293,10.83560542,9.776526016,12.1767232,9.011081186,12.27491889,-0.659534571
27143,1525.073949,75180.92,69626.12,75280.706,74810.442,77031.58,49.29657349,45.6542583,49.36200376,49.05364887,50.51006218,47.61003573,0.582636795
27145,3477.827398,243727.144,254242.76,311321.168,351074.342,310387.602,70.08028752,73.10390393,89.51599156,100.9464536,89.24755788,71.34342082,6.617709039
27147,1112.775688,49707.176,68023.572,66559.606,85282.386,75587.848,44.66953811,61.12963532,59.81403684,76.63933254,67.92730001,49.63092436,6.202522102
27149,1459.744432,57622.4,75244.2,110522.89,133215.35,125970.47,39.4743071,51.54614626,75.71386304,91.25936505,86.2962497,42.18656543,13.3357104
27151,1921.727343,27866.63,56901.512,64153.56,56135.5,62788.238,14.50082401,29.60956569,33.38327897,29.21095972,32.67281294,20.68641389,3.594537189
27153,2447.760759,88285.862,79297.15,88932.556,111924.94,76192.272,36.06801101,32.39579265,36.33220921,45.72544093,31.12733617,35.64009827,0.34482986
27155,1486.320975,14998.78,10579,15366.93,12619.62,27490.16,10.09121196,7.117574318,10.33890408,8.490507913,18.49543972,7.270449775,1.818138912
27157,1354.435813,75607.444,68901.344,65617.506,72175.226,60808.44,55.82209454,50.87088169,48.44637551,53.28803721,44.89577093,54.55173032,-1.94354917
27159,1388.950411,25583.45,19661.83,18176.05,21247.48,12904.77,18.4192681,14.15589055,13.08617634,15.29750798,9.291022846,17.47294778,-1.711487308
27161,1096.50511,72747.6,85865.706,134179.586,117699.786,129179.308,66.34497125,78.30853246,122.3702332,107.3408459,117.8100374,72.04243489,13.19624457
27163,995.618866,7994.046,7080.286,6975.596,6869.34,5522.4,8.029223102,7.111442181,7.006291502,6.899567932,5.54670084,7.954028866,-0.517691877
27165,1126.526388,65871,90434.55,97755.49,81721.74,156388.44,58.47266491,80.27734722,86.77603209,72.54312093,138.8235923,56.78502579,15.29676285
27167,1945.079889,9948.2,4809,2564.96,3113.86,2787.18,5.114545709,2.472392022,1.318691337,1.600890543,1.432938573,4.034834787,-0.823471575
27169,1621.638207,100282.79,96999.02,99650.45,97389.6,115422.92,61.84042135,59.81545056,61.45048234,60.05630577,71.17673936,59.08518163,1.891349123
27171,1712.289572,53663.6,46082,44155.82,43825.96,32071.598,31.34025978,26.91250403,25.78758916,25.59494651,18.73024197,30.98062692,-2.653759314
27173,1966.062958,68914.83,79635.764,89108.846,79141.514,93759.19,35.05219897,40.50519526,45.32349569,40.25380453,47.68880346,36.76033593,2.502181825
28001,1197.464266,4940,7175.98,4342.768,2364.6,3178.68,4.125384064,5.992646464,3.626636822,1.974672704,2.654509275,5.066714533,-0.695972334
28003,1036.110405,12294.2,8774.96,8570.01,8332.2,7866.41,11.8657239,8.469136067,8.271328961,8.041807089,7.592250751,10.64290441,-0.897427528
28005,1890.950865,43977.95,43769.58,56651.99,57423.94,62802.272,23.25705592,23.14686268,29.95952515,30.36775892,33.21200628,22.5624824,2.713079696
28007,1903.52929,14805.33,13391.826,17008.68,7302.11,7164.008,7.777831462,7.035261328,8.935339261,3.836090171,3.763539672,8.515163326,-1.122775474
28009,1053.131421,7947.06,13571.11,7120.69,6096.67,5923.19,7.546123724,12.88643538,6.761444828,5.789087552,5.624359773,9.909665397,-1.094087573
28011,2270.541557,3285.6,2049.05,1454,1314,982.62,1.447055655,0.9024499,0.640375859,0.57871656,0.432769,1.270734725,-0.235230665
28013,1519.218284,16613.57,15657.8,13117.99,10647.19,9411,10.9356043,10.3064847,8.63469729,7.008334557,6.194633187,11.17196928,-1.278009237
28015,1627.263542,17654.132,19016.12,18390.114,12769.64,17683.99,10.84896917,11.68594976,11.30125117,7.847309099,10.86731777,11.27054809,-0.380194346
28017,1299.608407,35777.82,36466.2,71053,37869.06,86758.8,27.52969264,28.05937527,54.67262263,29.13882351,66.75764756,25.32456071,7.953535808
28019,1083.122611,17949.4,18727.316,19376.01,22548.02,21625.84,16.57190037,17.29011638,17.88902734,20.81760622,19.96619753,16.44375274,1.031608416
28021,1262.400022,12251.2,11258,8724.62,9838.7,8432.63,9.704689311,8.917933938,6.911137395,7.793646886,6.679839871,9.436246667,-0.717398593
28023,1791.177229,9494.38,13949.216,14841.244,23431.67,18850.13,5.300636836,7.787736341,8.285748479,13.08171499,10.52387765,5.847850804,1.574046028
28025,1062.066001,21138.61,18558.978,22164.26,19401.88,19220.74,19.90329224,17.47441118,20.86900435,18.26805489,18.09750051,19.48604058,-0.281793975
28027,1430.939226,738,888.4,1259,542,1107,0.515745174,0.620850965,0.879841699,0.378772201,0.773617761,0.579032278,0.027366641
28029,2013.158769,45219.75,39790.366,43485.996,35258.19,54123.97,22.46208828,19.76514054,21.60087752,17.51386455,26.88509761,20.32646517,0.659474267
28031,1071.784947,52789.65,70338.36,122144.838,124967.07,146643.448,49.25395729,65.62730723,113.9639424,116.5971498,136.8217089,51.23174397,22.61053458
28033,1233.644242,14561.98,11228.728,5964.918,5209.576,5964.96,11.80403515,9.102079528,4.835201103,4.222915994,4.835235149,10.72324609,-1.881676354
28035,1207.042881,17202.94,18140.79,17161.98,14259.46,10686.8,14.25213658,15.02911809,14.21820241,11.81354882,8.853703682,15.63582893,-1.401243507
28037,1460.658783,5778.15,6433,5312.74,8405.84,3541.362,3.955852022,4.404177125,3.637221822,5.754827957,2.424496427,4.377727142,-0.171206036
28039,1239.816907,10445.162,10805.868,13540.466,12715.482,11324.38,8.424761706,8.715696599,10.92134324,10.25593531,9.13391319,8.898621673,0.295854168
28041,1845.983328,20046.04,26231.85,19135.836,13008.42,24062.114,10.85927467,14.21023126,10.36620196,7.046878378,13.03484903,11.66592789,-0.281220416
28043,1093.291104,14590.11,7994.332,6329.51,9588.46,7628.322,13.34512825,7.312171453,5.789409588,8.770271673,6.977393278,10.69434879,-1.127736972
28045,1227.561278,9049.04,6462.242,7448.114,4223.938,8843.108,7.371558685,5.264292802,6.067407089,3.440918246,7.203801683,6.301373413,-0.215888856
28047,1485.725579,4817.506,4435.786,4324.24,2876.688,3012.36,3.242527468,2.985602498,2.91052403,1.93621759,2.027534588,3.316355368,-0.347937067
28049,2252.849338,37138.81,37808.642,27985.416,23412.162,20038.87,16.4852613,16.78258788,12.4222315,10.39224488,8.894900188,17.30965819,-2.157106522
28051,1959.776826,12226.41,12425.15,9290.154,9040.91,12306,6.238674648,6.340084154,4.740414254,4.613234466,6.279286415,5.971464018,-0.164562615
28053,1083.94728,381.6,1037.44,222,197,96.12,0.352046642,0.957094518,0.204807009,0.181743156,0.088675899,0.617292014,-0.130209285
28055,1069.782879,1569,537,232,0,379,1.466652749,0.501971017,0.216866436,0,0.354277496,1.053297844,-0.272672152
28057,1379.933023,22476.42,26624.71,18453.36,6318.07,5199.9,16.28805139,19.29420454,13.37264903,4.578533809,3.768226366,19.41139718,-3.975532078
28059,1872.035802,8078.896,9756.014,8826.52,11337.524,9265.44,4.315567037,5.211446271,4.714931194,6.056253832,4.949392522,4.627026465,0.211245853
28061,1751.454613,44137.07,52681.85,75037.858,67688.86,120229.46,25.20023623,30.07891247,42.84316444,38.64722471,68.64548993,21.99124163,9.545881964
28063,1346.620554,14530.56,16910.2,20252.83,12867.8,17713.91,10.79038929,12.5575092,15.03974519,9.555624234,13.154344,11.87431749,0.172602445
28065,1057.871313,36193.2,25720.544,27929,25532.15,22962.06,34.21323516,24.31349039,26.40113184,24.13540256,21.70591046,31.19238153,-2.519273723
28067,1799.554023,109077.65,136582.28,129897.134,131794.312,129040.28,60.6137124,75.89784928,72.18295886,73.23720784,71.70681088,66.82259675,1.952555552
28069,1984.403152,16714.98,13331.8,13112.05,9355.2,9141.76,8.42317751,6.71829209,6.607553504,4.714364614,4.606805825,8.141372878,-0.963667085
28071,1636.080566,11010.04,10178.91,7434.88,7458.62,8598.01,6.729521901,6.221521245,4.544323889,4.558834177,5.255248536,6.384136709,-0.46112338
28073,1286.381289,51968.85,42518.852,21759.16,20577.366,40702.436,40.39925833,33.05307094,16.91501593,15.99631942,31.64103548,34.51557946,-3.457319722
28075,1822.508252,12780.46,10133.6,4950.8,5219.684,4716.53,7.012566328,5.560249172,2.71647604,2.864011175,2.587933413,6.457347991,-1.154550383
28077,1115.254017,29995.81,38704,59919.89,51725.532,52879.14,26.89594437,34.70420138,53.72757155,46.38004545,47.41443581,31.28187432,5.271282695
28079,1509.697184,97552.02,126948.05,156596.45,145806.626,164114.046,64.61694506,84.08841942,103.7270597,96.58004767,108.7065987,71.409627,10.06709355
28081,1165.404281,19388.38,16900.702,14123.44,9157.48,9631.99,16.63661299,14.50200782,12.11891893,7.857771032,8.264934458,16.55356782,-2.338759385
28083,1538.645698,2439,1572.7,432.2,295,127.956,1.58516025,1.022132647,0.280896376,0.19172705,0.083161445,1.399496195,-0.383440321
28085,1518.2698,60018.44,43831.264,44735.082,66951.068,54598.37,39.5308133,28.86921942,29.46451415,44.09695036,35.96091419,33.96689574,0.808793272
28087,1309.092521,15131.87,12755.458,9695.94,10127.396,29109.004,11.55905313,9.743740641,7.406611713,7.736195752,22.23601734,7.867047009,1.934638353
28089,1850.60274,21564.534,18572.84,15789.66,13602.28,14011.74,11.65270835,10.03610316,8.532171524,7.350189052,7.571446695,11.19821124,-1.084843742
28091,1404.769586,42209.25,45929.33,54612.86,58458.32,46927,30.04709841,32.69527648,38.87673861,41.61416974,33.40547836,32.20062169,1.563565316
28093,1829.011187,23199.81,21861.248,19594.22,18449.98,20609.074,12.6843456,11.95249551,10.71301266,10.08740686,11.2678775,12.2806326,-0.469802485
28095,1981.570208,22309.43,21422.98,20921.36,21215.876,16392.508,11.25846054,10.81111328,10.5579706,10.70659819,8.27248408,11.53661894,-0.607646801
28097,1054.074827,12115.31,10104.25,8859.28,9038.75,4164.67,11.49378554,9.585894418,8.40479231,8.575055365,3.951019314,11.62138369,-1.60963715
28099,1476.641125,129063.776,137834.164,153283.22,140168.8,131869.278,87.40361745,93.34303486,103.8053305,94.92407981,89.3035388,92.67974275,0.538088765
28101,1496.636747,111141.28,87515.64,84357.7,61463.22,63059.742,74.26069166,58.47487052,56.36484616,41.0675604,42.13430021,70.79247239,-8.166009302
28103,1800.451925,39264,27181.6,35275.51,33220.622,38072.4,21.80785805,15.09709847,19.59258646,18.45126856,21.14602421,18.81286667,0.203050241
28105,1186.834313,18763.4,17301.242,14351.116,14458,16265.18,15.80962043,14.57763886,12.09192879,12.18198685,13.70467623,14.99427831,-0.660554041
28107,1774.59525,22257.74,19081.114,16626.8,17336.02,16207.14,12.54243186,10.75237522,9.369347743,9.768999438,9.132865649,11.87370562,-0.78025082
28109,2101.267284,26424.568,25586.246,27242.192,25306.724,21533.232,12.57553868,12.17657848,12.96464862,12.04355305,10.24773581,12.95933716,-0.478863117
28111,1676.259645,15647,18372,17363.262,14523.846,33113.814,9.334472763,10.96011591,10.35833682,8.664436946,19.75458522,8.105480342,1.854454595
28113,1059.350505,41148.704,43855.53,52547.862,38228.16,34767.94,38.84333259,41.39850766,49.60384854,36.08641316,32.82005326,43.22216167,-1.735865316
28115,1289.201637,14501.73,13114.526,13735.46,13048.41,12460.72,11.24861277,10.1725949,10.65423717,10.12131045,9.665454683,11.01596212,-0.321760062
28117,1074.806616,8386.31,7938.29,7137.9,6608.31,14485.64,7.802622235,7.385784458,6.641101658,6.14837116,13.47743844,6.268619768,1.011221911
28119,1048.975532,0,0,252.45,0,0,0,0,0.240663383,0,0,0.048132677,0
28121,2008.522848,103595.63,70479.88,89818.98,68261.452,62287.392,51.57801919,35.09040491,44.71892371,33.98589768,31.01154267,47.72444969,-4.223746027
28123,1577.902075,212526.44,187149.51,147525.804,128566.7,105577.68,134.6892455,118.6065428,93.49490462,81.47951767,66.91015981,133.5731134,-17.26851965
28125,1118.149686,0,0.06,0,0.21,0.18,0,5.37E-05,0,0.00018781,0.00016098,-1.07E-05,4.56E-05
28127,1525.930816,122607.34,136455.8,133056.72,111818.934,85349.19,80.3492129,89.4246309,87.19708561,73.27916366,55.93254236,90.23228875,-6.497880832
28129,1647.926089,183594.53,175539.29,169428.41,155965.75,119323.41,111.4094444,106.5213368,102.8131123,94.64365607,72.40822923,115.535178,-8.988011107
28131,1153.800122,8913.73,10157.62,8588.568,11156.374,11964.964,7.725540871,8.803621881,7.443722562,9.669243214,10.37004917,7.571507953,0.615463793
28133,1807.18701,1193,1232,999,229.76,329.69,0.660141974,0.681722474,0.552792818,0.127136815,0.182432697,0.742846198,-0.151000421
28135,1671.120103,7782.95,5682.354,6269.51,5365.27,5277.94,4.657325339,3.400326517,3.751681276,3.210583123,3.158324761,4.273197113,-0.318774455
28137,1048.332513,31848.11,28344.63,23506.946,19915.986,23884.34,30.37977894,27.03782402,22.42317748,18.99777576,22.78317204,28.97099806,-2.323326206
28139,1185.754629,14711.31,12538.03,10205,9060.408,8099.79,12.40670678,10.5738824,8.60633368,7.641047969,6.830915775,12.02866061,-1.408441644
28141,1098.938846,5968.51,4693.3,3496.53,2703.66,3043.77,5.43115754,4.2707563,3.181733008,2.460246091,2.76973556,5.049396534,-0.713335417
28143,1177.611241,1674,0,1084,780,0.75,1.421521757,0,0.920507517,0.662357808,0.000636883,1.036887181,-0.217941194
28145,1076.417872,14559.048,12909.612,10518.8,10263.49,10118.01,13.52546105,11.99312306,9.772041392,9.534856552,9.399704579,12.98699322,-1.070977945
28147,1046.169277,70965.67,63237,62854.844,54295.052,57376.31,67.83383106,60.44624077,60.08094998,51.89891655,54.84419325,65.92614629,-3.452659984
28149,1524.286571,8127,4071,2771,1310.76,3478.54,5.331674604,2.670757637,1.817899634,0.859917042,2.282077443,4.174472255,-0.791003492
28151,1879.404534,2453,1423.536,527.32,684,322,1.30520064,0.757439909,0.280578231,0.363945062,0.171330863,1.107945821,-0.26612344
28153,2099.745598,101419.68,105055.686,105867.7,105512.468,107433.92,48.30093707,50.03257828,50.41929846,50.25011987,51.16520787,48.84441167,0.594608319
28155,1090.760204,11221.24,14982.558,14200.02,13645,13415.016,10.28754071,13.73588617,13.01846176,12.50962398,12.29877653,11.81081594,0.279620945
28157,1756.287127,14242,14886.51,8533.95,8986.91,6711.94,8.109152417,8.476125442,4.859085891,5.116993606,3.821664406,8.463425924,-1.193410786
28159,1572.773189,17038.676,14452.52,44563.84,60675.23,34724.03,10.83352394,9.189195302,28.33456236,38.5784997,22.07821843,11.42706127,5.187869338
28161,1209.914665,11272.46,8388.762,7237.362,7442.882,6776.566,9.316739706,6.93335013,5.981712768,6.151575987,5.600862768,8.439553876,-0.821352802
28163,2388.84749,19028.6,13692.534,11543.82,13006.37,12622.08,7.965598507,5.73185775,4.832380488,5.444621331,5.283752962,6.981827709,-0.565092751
29001,1469.362058,40427.364,33137.51,37657.59,37296.76,38611.92,27.51354833,22.55231093,25.62853028,25.38296113,26.27801622,25.39915618,0.035958598
29003,1120.509776,28822.452,22623.78,25932.5,16592.57,17045.51,25.72262431,20.19061367,23.14348394,14.80805465,15.21228138,25.09606057,-2.640324488
29005,1417.462632,18769.89,14409.56,10751.36,6813.48,6822.18,13.24189406,10.16574242,7.584933639,4.806814547,4.812952275,12.56582968,-2.221681144
29007,1792.90592,59743.034,60680.96,67066.57,54316.036,77882.936,33.32190124,33.84503298,37.40663091,30.29497276,43.4394996,32.3245802,1.66851365
29009,2015.203933,186519.336,214080.42,257527.834,219118.358,239587.296,92.55605993,106.2326331,127.7924431,108.7325974,118.8898513,99.80720756,5.516754704
29011,1533.351029,68808.582,70699.062,74858.916,52746.06,84450.77,44.87464429,46.1075518,48.82046875,34.39920736,55.07595352,44.11671034,0.869427402
29013,2167.029202,89472.392,85824.54,77640.684,63257.806,107207.824,41.28804167,39.60469934,35.82816693,29.1910261,49.47225626,37.88588687,0.595475594
29015,1823.462209,47254.196,53641.72,61220.792,56670.398,65600.72,25.91454639,29.41751122,33.57392969,31.07846037,35.97591421,26.83533542,2.178368479
29017,1600.364571,36687.21,34211.632,31720.69,23943.128,28725.854,22.92428279,21.37739901,19.82091492,14.96104602,17.94956882,22.6797985,-1.636578093
29019,1775.568659,50439.11,42252.55,35872.05,23456.654,57920.24,28.40729912,23.79662976,20.20313313,13.21078398,32.6206704,24.07952392,-0.215910322
29021,1057.347849,19905.51,20235.102,18349.086,14732.484,14697.55,18.82588594,19.13760171,17.3538784,13.93343166,13.9003924,19.64126945,-1.505515713
29023,1799.187755,15249.502,7794.802,5371.15,6538.924,5259.464,8.475770223,4.332400539,2.985319339,3.634375557,2.92324355,6.830837507,-1.180307833
29025,1104.350538,32683.67,30111.16,38354.7,21140.16,30007.092,29.59537654,27.26594407,34.73054857,19.14261756,27.1717095,30.17537137,-1.297066059
29027,2161.518207,79626.31,75561.922,69401.954,56730.348,68848.294,36.83813985,34.95780038,32.10796642,26.24560266,31.85182238,36.13723287,-1.868483266
29029,1699.143493,34731.316,31025.8,26688.43,19504.604,34137.94,20.44048436,18.25967031,15.70699009,11.47907995,20.09126371,18.69130402,-0.747903166
29031,1498.414364,53779.404,47632.25,49219.6,36034.016,38222.22,35.89087591,31.78843659,32.84778976,24.04809835,25.50844474,35.71776919,-2.850520058
